일시,광진구,동대문구,성동구,중랑구
20220505,12.683180233530367,10.684598769904492,10.879448984836566,7.638816399329213
20220506,12.805849255090598,10.532591178989637,10.794145275570575,7.625898393212699
20220507,12.913795412489742,9.489053049761175,11.276770313252632,7.418437508825065
20220508,8.4160330529727,6.214972222339652,6.945818757762555,5.011930134637612
20220509,12.03998273117071,10.010536247970345,10.30341825438006,7.245368482743024
20220510,12.01225550206215,9.84327409313189,10.184209701056812,7.320776522059753
20220511,12.340444911088507,10.16827807306107,10.241592991488561,7.442589402435715
20220512,12.353330775778408,10.181161083696448,10.316123237114299,7.409829048227274
20220513,12.543262423018554,10.030250806034623,10.93429670999096,7.6096363607419875
20220514,12.195595690240042,9.020393695716965,10.19718251088902,7.164258086594936
20220515,11.793412840841244,8.774471758444843,10.239266078931836,6.678779129836591
20220516,11.868677361219202,9.97993414971352,10.154120616352257,7.260576464524678
20220517,12.21432148284917,10.118325526995921,10.201745698051301,7.41511853771222
20220518,11.857573674033953,10.04503995597464,9.963440067994068,7.255670905278875
20220519,12.551008066600971,10.726662273339123,10.97312688915613,7.641537805198388
20220520,12.480574783381211,10.646685062064865,10.782375589884492,7.613139182248626
20220521,12.226103907305585,9.502717147746548,10.265812537601665,7.37830663259301
20220522,11.713161303863703,9.013265194155828,9.905185906604569,6.878996876753583
20220523,11.817841473617902,10.122819422321621,9.960347467734227,7.173474685933776
20220524,11.74371164854816,9.880213188013865,9.731506500084146,7.051902676349405
20220525,11.64712168487385,10.045739991735047,10.01848910348547,7.20593273365873
20220526,11.896116311649479,9.976297109064296,10.200968408319685,7.366320624573368
20220527,11.728495702026395,9.86945363699118,10.065706947587596,7.247443388864414
20220528,12.276614082069583,9.571465518877519,10.436183542437872,7.339327703757309
20220529,12.139034301516757,9.106923724198447,10.27745985648352,7.07190059599014
20220530,10.673566266698241,9.57016444703487,9.189415893127505,6.4603843335813
20220531,11.674526727632665,10.050285094741602,10.01623721455418,7.183025769201081
20220601,11.680870791057421,10.055435455095243,10.005437569498236,7.178993827790398
20220602,11.637180484405425,10.08236249015192,10.011834533824352,7.273170573362641
20220603,11.080346009030084,9.603743100779768,9.211596206043732,6.993632321256971
20220604,12.192747353349432,9.586214227010245,10.355765258992172,7.302493148547696
20220605,11.256485703837924,8.341989444133537,9.376925066562071,6.603581824294633
20220606,11.576238942890223,9.960467738336803,10.033232238964471,7.212254812332213
20220607,11.72393742411623,10.143412939557102,9.98631516781776,7.191269942159967
20220608,11.608819406705301,10.230180139105745,10.005326330237175,7.2078552259349395
20220609,10.269494205642946,8.85083765091901,8.778374773443451,6.274935484625405
20220610,11.488766476105226,9.524084871039323,9.760200750820875,7.03807125916603
20220611,12.049476079062527,9.537813334687655,10.12773254183907,7.362991148866122
20220612,11.086740380044855,8.415672020484921,9.20064686944483,6.6353721340971
20220613,12.021881661229273,10.570986824041182,10.144703924454685,7.366554333747638
20220614,11.687409966117528,10.158565188119223,10.098037299059657,7.213424272230432
20220615,5.747907694788337,4.957191032402786,4.5396881170098125,3.3441754912893455
20220616,11.225585669977121,9.59480948486745,9.534556820331359,7.070866639889574
20220617,11.457806805933323,9.95051967820913,9.97400909424589,7.163563633375825
20220618,9.322910877771136,6.486814299297908,7.261694741992473,5.350956284580096
20220619,9.349120117969502,6.502642143282529,7.299306324974912,5.353326855260395
20220620,11.305095004197508,10.207335342093215,9.774063128305773,7.123595321941292
20220621,10.745195028183698,9.577254772342634,8.9733057609552,6.575266678388125
20220622,11.295058333285935,10.107600334863063,9.646760126124546,7.220283395026998
20220623,5.415733445932431,4.314126928657556,4.237456364721047,3.0363842452298617
20220624,8.72924328029105,7.222139966472167,7.049097885046309,5.251281311088762
20220625,11.30132546700895,9.042268475933604,9.394042406478171,6.789728276759962
20220626,6.288906426615965,4.629247812829433,4.8069026995106094,3.627654013934604
20220627,7.372039495061722,6.4395942755330795,5.89286297366969,4.509534840792648
20220628,6.338113582965123,5.059738992032316,4.929461367926708,3.490264158878529
20220629,3.7054729827681547,3.230520735692265,2.926794360140624,2.345540600065048
20220630,3.9138320614576325,3.302956093455425,2.850686169557655,2.3380465639598182
20220701,10.490563190107572,9.835306194548586,9.514951731537238,7.11105439043035
20220702,10.948007407039112,8.405987467049187,8.601340773169115,6.635858240687033
20220703,10.52031706927672,8.056618907223989,8.553350012855002,6.332233877997431
20220704,10.583717843793277,9.647112001793976,8.979439680755997,6.519825968779648
20220705,10.575655992810509,9.645997807092089,8.89844955352799,6.544353994117074
20220706,11.400563378434576,10.174216780764832,9.572501641750648,7.1874417426859685
20220707,10.985490303515943,9.572934090384207,8.767382763626882,6.570335572820612
20220708,9.404323589053211,7.748615051388765,7.524601706234921,5.585719336397505
20220709,11.33610509895207,9.036723835810136,9.232612462924054,6.733606603040662
20220710,10.531000300253236,7.984036578335155,8.636965154508095,6.27987798649487
20220711,10.727584544510242,9.64028105425808,9.127014343393368,6.545458095140654
20220712,11.090383013388994,9.81024802371221,9.373554452502558,7.0755788668510435
20220713,3.64417533468035,3.120282281743776,2.877097924186359,2.0920592257666235
20220714,10.630506676579055,10.041593693822506,9.555845316226902,7.088467608211723
20220715,11.469712872333432,9.965437621160355,9.765991954125425,7.318201174280974
20220716,10.327514723248106,8.320232347855885,8.736840683274908,6.476699369897237
20220717,11.13767311468094,8.417920383946802,9.199047976766565,6.695075517507923
20220718,11.52999792940763,10.21661116320541,9.73871565387613,7.254595226004043
20220719,11.04052239147071,9.78634432430166,9.177991016394552,6.954170979135732
20220720,11.703816301258113,10.28182392662918,9.94409717590848,7.288738547013987
20220721,6.740128007608305,6.111855748584984,5.431342180078667,4.358453746623577
20220722,11.702291698442636,9.957153000865366,10.043402439961653,7.04783206959971
20220723,9.7308270464131,7.780768922029493,7.802921981880453,5.948760829473443
20220724,9.965875689754144,7.805084378233232,8.36131672558546,5.99782090233644
20220725,11.089265182946685,9.805982862886179,9.19104814260035,7.043658096745393
20220726,10.967637579066995,9.710400209596035,8.960967745977822,6.910493263618358
20220727,10.95263824391835,9.651554525855467,8.855470751840228,6.605425497310593
20220728,10.598989742673293,9.564632495568164,8.858748645007871,6.584401186066274
20220729,10.874736360981315,9.504465918650464,9.007890637429794,6.572050396573428
20220730,10.638845914203273,8.468231318597685,8.610426858010058,6.483786606632787
20220731,7.718516573779102,5.977479539750183,6.206689825575636,4.687781985864767
20220801,10.181881815218434,9.07888179091263,8.533106936031825,6.369743750599262
20220802,5.456333289104004,4.323499627005678,4.341141742921048,3.030027717030802
20220803,7.623274506749664,7.118306403458275,6.450070705380323,4.961158005083902
20220804,11.134269390958478,9.566703528969967,8.932922743950405,6.704076798152034
20220805,11.098980919731106,9.621526058112279,8.984509049475507,6.771444769127825
20220806,8.434548073289179,6.603960310467699,6.904923505678296,5.421579635504384
20220807,9.790226694175129,7.29809476650502,7.587219081508709,5.740030521137004
20220808,3.2285683177652937,2.5269089147331325,2.295102330713775,1.761304422628734
20220809,3.189668500338262,2.6873317191399084,2.372070204553339,1.8313361643775836
20220810,10.79717142870846,9.702933387924165,9.221428907773024,6.813351938259735
20220811,8.269016960134579,7.326829268901789,6.996591624500279,5.228312457880016
20220812,11.96312793009875,10.018536832781292,10.037652503407132,7.316744816181261
20220813,8.444514257018389,6.409284862063137,6.982986029746698,5.2119292133358615
20220814,9.768805976627709,8.380864745113003,8.440714354230154,6.313158460833876
20220815,7.5114887866418645,6.74941478136551,6.2106036896229275,4.729080432424579
20220816,11.927042576315035,9.777102624631102,9.77666878065791,7.085947292717812
20220817,12.049088672128168,10.193087197975782,10.165904319987511,7.2075302530579455
20220818,12.008897453332889,10.250219735676964,10.228419290548748,7.188159983912869
20220819,8.882878552814311,7.30448482657331,7.332988163475234,5.433552529099314
20220820,11.446293510244217,8.575103688731032,9.33774553960577,6.750907614895708
20220821,11.58006471175021,8.680139808563917,9.69166561409352,6.695109371421515
20220822,11.938227044231576,10.241502464984555,10.12117996830696,7.037704067673324
20220823,12.11134003248841,10.231036208223024,10.362198252734878,7.2308260738163925
20220824,11.942556484219311,10.194683815607963,10.158714628134978,7.08549411948558
20220825,9.328687352161552,7.357604087302346,7.420839681381681,5.391075139235857
20220826,13.04874008353538,10.65306966399749,10.865306583471954,7.630583245304146
20220827,12.768684817516322,9.53347723758136,11.13907057802553,7.46874520222995
20220828,12.8889880431845,9.158059958374404,11.247308550793429,7.192794934308592
20220829,9.066177379445797,7.383947911897486,7.147030254301718,5.332418554974645
20220830,2.163460613256327,1.813843033512994,1.5624849165989363,1.2968930344491874
20220831,10.244503090862606,8.858453448875506,8.921267544144044,6.213530349179091
20220901,12.79889945937847,10.901511074478245,10.669085273660952,7.640121417910526
20220902,12.84318326054726,10.74344295534855,10.793885148818228,7.631712036327384
20220903,13.05570007804264,9.592136477809934,10.980192563878271,7.379367969265412
20220904,4.830705691569352,3.426440446953744,3.7451144418116966,2.619334890766703
20220905,2.0892207691609594,1.7905838705905108,1.4600812626379545,1.3004600750399617
20220906,12.059609330580122,9.923194520326842,10.400465162488254,7.214670396088943
20220907,12.800854309835039,10.788509255220536,10.758279194155964,7.575899087389878
20220908,13.030963501224122,10.813642197013552,10.785828321886273,7.632600632487348
20220909,12.854545544954686,10.741429175092161,10.801836435734923,7.6792268035855535
20220910,13.678307900722446,10.25768921645922,11.16786310568176,7.659641322250234
20220911,12.157512526426336,9.092229801241793,10.484800583404702,6.600221094441267
20220912,12.227239579590808,10.43974655507297,10.233216024951757,7.074659907843727
20220913,10.036755789637475,8.43729698278257,8.248805791203027,5.910768615654118
20220914,12.267557413983551,10.332929486946457,10.24099618744449,7.273019093934802
20220915,11.989162618153113,10.167735167560735,10.164008710756875,7.117384560400468
20220916,12.28086016167865,10.037412539191955,10.374351858521246,7.183258629456662
20220917,10.994258128135632,8.844841186200918,9.393420747325896,6.465446515707588
20220918,11.710979580102888,8.700429520966415,9.780190131994036,6.683600220005737
20220919,12.808981788771073,10.77452884417692,10.718715166095723,7.416992708257452
20220920,12.933383842207283,10.765860398382026,10.909745569704647,7.769512625482086
20220921,12.945944632464487,10.757541306233765,10.779981389036553,7.7857266445228035
20220922,13.05321483322903,10.7494450581185,11.019394945010866,7.71026424968745
20220923,12.217307016768373,9.901969179400101,10.410645269362078,7.264288282876139
20220924,12.6145653516183,9.436404895295688,10.975292348262936,7.462407325426394
20220925,12.669630089668967,9.064233320064455,11.374890402969463,7.086344204374754
20220926,12.294724901937673,10.137601916124929,10.113261719765735,7.267172910285784
20220927,12.543692508178799,10.298708100922173,10.696000229586222,7.6332614085467645
20220928,11.89762821063546,9.988994306408046,10.082920404270984,7.307214687420541
20220929,12.262977956266978,10.047760565603227,10.365755284892078,7.354179397379283
20220930,12.93047675116008,10.578305097979214,10.74378016642229,7.6492012932044515
20221001,12.945504539055392,9.960675316154186,11.265320090270134,7.557285176774191
20221002,5.921552956977012,4.539324151291259,4.7598221448626905,3.5879130804162234
20221003,3.6224534007936677,3.0643054968230867,2.862265518855967,2.069790325582261
20221004,9.18875756230729,7.640079228631214,7.351277061884296,5.312639223261879
20221005,11.902516358864968,9.897551389542569,10.125095354867577,7.225097322335379
20221006,11.215455855684002,9.277961570077112,9.190071228738587,6.480379545353437
20221007,11.260024249509328,9.285747087205678,9.616283205900833,6.621960941933124
20221008,11.7503480838999,8.780084164029585,9.860341204337232,6.636715823420954
20221009,5.812281621588908,4.432681819400431,4.597048999242252,3.619403792908357
20221010,9.563623556218607,8.236499147522657,7.975170486623204,5.613932171072257
20221011,10.115044361562445,8.647005582880434,8.715801257968979,6.342048945683421
20221012,11.309811556362467,9.371947504565288,9.283206895010325,6.66037495185324
20221013,12.02660089624794,9.955084619620369,9.993394248994091,7.229399020266567
20221014,11.749698070372538,9.813125724420976,10.171704862210284,7.157889565597167
20221015,12.269192639768004,8.937563831395666,10.158049053633851,6.987599031538207
20221016,9.475930864664486,6.793808729973567,7.6979596436606235,5.558036821915956
20221017,10.229885960951696,8.635784078168554,8.680079158524698,6.070688111641806
20221018,9.383187833172283,7.89344576363689,7.7857816121407355,5.62571690719552
20221019,9.803593103475341,8.153694327773762,8.239521150861496,5.987548487856846
20221020,11.093603203537818,9.48683672313751,9.09256408517628,6.560285430528114
20221021,11.035950844608035,9.218532662322342,9.173788481162365,6.477818874763291
20221022,10.938932688139829,8.125973547307876,9.108642811036976,6.487107038820219
20221023,10.413017409990925,7.5356966261130545,9.300480326941784,5.991509589886248
20221024,9.446848849968562,7.885375587987579,7.724088879702657,5.639797517874809
20221025,10.140384115016724,8.698279942346252,8.585990725487969,6.344658353644923
20221026,11.019166878333621,9.507853236090302,9.163806716974639,6.376125871493998
20221027,10.850891686722601,9.420930151170767,9.13587676549011,6.580584484662327
20221028,10.995990083220097,9.328087476603107,9.245401535876775,6.479875084574468
20221029,10.791442591022882,8.063604323124322,9.000568537847846,6.432012355095852
20221030,10.315756557574684,7.53197326980577,8.716216419564477,5.841231982249672
20221031,10.746843608282514,9.220834334088044,9.224446352120612,6.395038150473073
20221101,10.764098148935805,8.982312925428962,9.051738608236263,6.3626490576564
20221102,10.547684788689983,8.864564736058993,8.905972602073895,6.421993119538465
20221103,8.634360157931184,7.2776104342415735,7.01136951782181,5.226556712277322
20221104,7.287135540544867,6.598890020638354,6.0888477772354905,4.798177213190756
20221105,7.550406775774532,5.767222730496444,6.17448894298945,4.580605117554663
20221106,7.8428294099790605,6.043711944456332,6.458811012909932,4.504836482319536
20221107,10.033888343457956,8.672440053874555,8.37309215558298,5.941201005174544
20221108,10.697999363466014,9.344023867552506,8.99896907386665,6.277026974869673
20221109,10.143951056150684,8.464540693745658,8.397134745421694,5.895442775794107
20221110,11.205183573571585,9.56683442769657,9.32904968883221,6.610216798071096
20221111,11.301788437245195,9.400077975111078,9.040534103709627,6.457729003840874
20221112,10.217100759627085,7.600111069486045,8.378974675276488,5.8260235287115965
20221113,6.167706380201067,4.631673807698448,4.714376044723991,3.600018888948158
20221114,8.9106248663446,7.49805710393123,7.4204642578504165,5.278425137874967
20221115,7.164337530038665,6.205415330125065,5.8277396975370195,4.387647804018332
20221116,8.75532090572893,7.5910174806228286,7.163786974526017,5.287100825553718
20221117,9.51803508791959,8.086264133273195,7.896326169475664,5.630562252995115
20221118,9.103187040235856,7.487486233626231,7.574022251746417,5.451767624493954
20221119,8.65026284879058,6.477981593657121,6.940381753535072,5.143470640056012
20221120,9.918689331246838,7.609721494242559,8.4829396979988,5.693910340415379
20221121,8.050387000255954,7.115769100420445,6.619860881928503,4.661694987407065
20221122,8.04492240787139,7.134413775709479,6.555678019078895,4.673397422710415
20221123,9.400809496904495,7.906308117293945,7.722911399187827,5.581471026438942
20221124,8.857583821928046,7.481332205045699,7.3147724748630765,5.246600649868
20221125,10.18608399392725,8.14007052200966,8.537397498375299,5.8886432334027905
20221126,7.529991893218783,5.81165073735259,6.155138932164304,4.507009826030027
20221127,6.21985103457881,4.8317882857573125,4.877594533972344,3.6508873057597344
20221128,6.248699192751737,5.244963805011329,4.854596455110987,3.4692283731742464
20221129,7.440832857502864,6.5148460156665005,6.158148858815534,4.316637725463364
20221130,4.842988027250737,3.868872232884738,3.7917231511025764,2.6409976751013406
