일시,광진구,동대문구,성동구,중랑구
20220410,10.793719,8.3454895,8.99052,6.169238
20220411,10.646239,8.366191,8.99052,6.0750766
20220412,10.507546,8.038976,8.897567,6.0750766
20220413,7.1432643,5.45929,5.8519135,4.0375037
20220414,9.300475,7.2805786,8.060111,5.710479
20220415,10.793719,8.366191,8.99052,6.2755256
20220416,10.793719,8.3454895,8.99052,6.169238
20220417,10.507546,8.018275,8.897567,6.0750766
20220418,10.793719,8.366191,8.99052,6.2755256
20220419,10.793719,8.366191,8.99052,6.2755256
20220420,10.793719,8.366191,8.99052,6.2755256
20220421,10.793719,8.366191,8.99052,6.2755256
20220422,5.656308,4.18364,4.6671357,2.915044
20220423,10.793719,8.3454895,8.99052,6.2755256
20220424,10.507546,8.018275,8.897567,6.0750766
20220425,10.028607,7.813527,8.304153,5.874399
20220426,10.793719,8.366191,8.99052,6.169238
20220427,9.855404,7.492764,8.395334,5.7563357
20220428,11.045411,8.594233,9.363362,6.350333
20220429,10.326866,8.038976,8.897567,6.0750766
20220430,10.048385,8.018275,8.482184,5.940571
20220501,10.507546,8.018275,8.897567,6.0750766
20220502,10.793719,8.366191,8.99052,6.2755256
20220503,10.793719,8.366191,8.99052,6.169238
20220504,10.793719,8.366191,8.99052,6.2755256
20220505,10.507546,8.038976,8.897567,6.0035124
20220506,11.045411,8.594233,9.363362,6.350333
20220507,10.793719,8.3454895,8.99052,6.2755256
20220508,7.922376,5.9620485,6.5798635,4.461104
20220509,9.855404,7.492764,8.395334,5.7563357
20220510,10.507546,8.038976,8.897567,6.0750766
20220511,10.793719,8.594233,8.99052,6.2755256
20220512,10.646239,8.366191,8.99052,6.0750766
20220513,11.045411,8.594233,9.363362,6.350333
20220514,10.507546,8.068137,8.897567,6.0750766
20220515,9.359878,6.9366546,8.238143,5.3360605
20220516,10.507546,8.038976,8.897567,6.0750766
20220517,10.507546,8.088838,8.897567,6.0750766
20220518,10.793719,8.366191,8.99052,6.2755256
20220519,10.793719,8.594233,8.99052,6.2755256
20220520,11.045411,8.594233,9.363362,6.350333
20220521,10.793719,8.3454895,8.99052,6.2755256
20220522,10.507546,8.018275,8.897567,6.0750766
20220523,10.252737,7.813527,8.648596,5.874399
20220524,10.252737,7.813527,8.648596,5.874399
20220525,10.793719,8.366191,8.99052,6.1049085
20220526,10.793719,8.366191,8.99052,6.2755256
20220527,10.507546,8.088838,8.897567,6.0750766
20220528,10.793719,8.3454895,8.99052,6.169238
20220529,10.507546,8.068137,8.897567,6.0750766
20220530,9.382523,7.2805786,8.097416,5.710479
20220531,10.507546,8.088838,8.897567,6.0750766
20220601,9.359878,7.069284,8.238143,5.3360605
20220602,10.507546,8.038976,8.897567,6.0035124
20220603,9.855404,7.492764,8.395334,5.7563357
20220604,10.507546,8.018275,8.897567,6.0750766
20220605,9.135748,6.83562,7.4372425,5.0441794
20220606,10.507546,8.038976,8.897567,6.0750766
20220607,10.646239,8.366191,8.99052,6.0750766
20220608,10.793719,8.366191,8.99052,6.169238
20220609,9.382523,7.2805786,8.097416,5.710479
20220610,10.793719,8.366191,8.99052,6.169238
20220611,10.793719,8.3454895,8.99052,6.2755256
20220612,9.606652,7.259877,8.238143,5.710479
20220613,10.646239,8.366191,8.99052,6.1049085
20220614,10.507546,8.088838,8.897567,6.0750766
20220615,5.8057814,4.6392884,4.6671357,3.2769527
20220616,10.326866,8.038976,8.897567,6.0750766
20220617,10.646239,8.366191,8.99052,6.1049085
20220618,8.1332,5.9620485,6.651763,4.461104
20220619,7.922376,5.9620485,6.5798635,4.461104
20220620,10.503615,8.366191,8.897567,6.0750766
20220621,9.855404,7.492764,8.395334,5.7563357
20220622,10.507546,8.038976,8.897567,6.0750766
20220623,4.1620817,3.3654425,3.3909156,2.3624823
20220624,6.1868486,4.6970963,4.844843,3.308311
20220625,10.646239,8.3454895,8.99052,6.0750766
20220626,3.951121,3.1431572,3.3432102,2.2780476
20220627,7.952284,6.2120366,6.651763,4.461104
20220628,4.4881825,3.7070506,3.881316,2.730748
20220629,3.2865682,2.3844528,2.5803616,1.6915185
20220630,1.7033496,1.4616996,1.5501617,0.9525097
20220701,9.12528,7.339698,7.9482536,5.6692247
20220702,9.855404,7.7928257,8.424398,5.874399
20220703,9.606652,7.259877,8.238143,5.710479
20220704,9.631274,7.813527,8.363135,5.801445
20220705,9.855404,7.813527,8.395334,5.801445
20220706,9.382523,7.2805786,8.238143,5.710479
20220707,9.382523,7.492764,8.060111,5.710479
20220708,9.149902,7.492764,7.8661504,5.6692247
20220709,10.130432,8.018275,8.7061405,5.940571
20220710,9.606652,7.0485826,8.238143,5.3360605
20220711,9.631274,7.813527,8.363135,5.801445
20220712,9.631274,7.492764,8.193342,5.710479
20220713,2.7768378,2.2354565,2.1875563,1.5547085
20220714,9.374032,7.813527,8.334071,5.801445
20220715,10.507546,8.088838,8.897567,6.0750766
20220716,8.901151,7.259877,7.8075275,5.6692247
20220717,10.311112,8.018275,8.872553,6.0035124
20220718,10.507546,8.088838,8.897567,6.0750766
20220719,10.311112,8.038976,8.872553,6.0035124
20220720,10.252737,8.038976,8.648596,5.874399
20220721,6.1868486,4.6970963,4.844843,3.308311
20220722,10.651095,8.366191,8.99052,6.169238
20220723,8.654375,6.9366546,7.7702236,5.2948065
20220724,7.441004,5.7404985,6.331155,4.107414
20220725,10.252737,8.038976,8.648596,5.874399
20220726,10.252737,7.813527,8.648596,5.874399
20220727,10.252737,7.813527,8.648596,5.874399
20220728,9.606652,7.2805786,8.238143,5.710479
20220729,9.606652,7.2805786,8.238143,5.710479
20220730,9.606652,7.259877,8.238143,5.710479
20220731,6.5814896,5.017437,5.6282988,3.7688313
20220801,9.135748,6.957356,7.7389503,5.226973
20220802,5.2213855,4.18364,4.49637,2.8550797
20220803,5.8057814,4.6593833,4.6671357,3.2769527
20220804,10.252737,7.813527,8.648596,5.874399
20220805,9.606652,7.2805786,8.238143,5.710479
20220806,8.654375,6.8941574,7.4945097,5.118091
20220807,8.83276,6.5402927,7.4372425,4.898241
20220808,2.5592997,1.924801,2.0267456,1.3597035
20220809,2.2327924,1.8685206,1.9380349,1.3097396
20220810,9.374032,7.7588983,8.334071,5.801445
20220811,6.5814896,5.0381384,5.6282988,3.7688313
20220812,10.507546,8.088838,8.897567,6.0750766
20220813,7.6518292,5.9620485,6.5794334,4.461104
20220814,8.654375,6.9366546,7.8503165,5.226973
20220815,7.952284,6.2825227,6.722019,4.6292152
20220816,10.252737,7.813527,8.648596,5.874399
20220817,10.793719,8.366191,8.99052,6.2755256
20220818,10.651095,8.366191,8.99052,6.2755256
20220819,8.085923,6.2825227,6.976076,4.718977
20220820,10.311112,8.018275,8.648596,5.940571
20220821,9.855404,7.7928257,8.424398,5.874399
20220822,9.631274,7.7588983,8.193342,5.755588
20220823,10.793719,8.366191,8.99052,6.2755256
20220824,10.326866,8.038976,8.897567,6.0750766
20220825,9.135748,6.8563213,7.4945097,5.118091
20220826,10.793719,8.594233,8.99052,6.2755256
20220827,10.793719,8.3454895,8.99052,6.2755256
20220828,10.793719,8.3454895,8.99052,6.169238
20220829,8.567295,6.371566,7.210737,4.718977
20220830,3.2865682,2.4883168,2.5803616,1.6915185
20220831,9.5472355,7.813527,8.222406,5.828542
20220901,10.793719,8.594233,8.99052,6.2755256
20220902,11.045411,8.594233,9.363362,6.350333
20220903,10.793719,8.3454895,8.99052,6.2755256
20220904,3.8204572,2.884722,3.2358563,2.014643
20220905,2.7768378,2.2354565,2.1875563,1.5547085
20220906,10.793719,8.366191,8.99052,6.2755256
20220907,11.045411,8.594233,9.363362,6.350333
20220908,11.045411,8.594233,9.363362,6.350333
20220909,11.045411,8.594233,9.363362,6.350333
20220910,10.793719,8.3454895,8.99052,6.2755256
20220911,9.382523,7.259877,8.097416,5.49392
20220912,10.503615,8.366191,8.897567,6.0750766
20220913,9.631274,7.492764,8.156038,5.710479
20220914,10.130432,8.038976,8.604343,5.940571
20220915,10.326866,8.038976,8.897567,6.0750766
20220916,10.028607,8.038976,8.341456,5.874399
20220917,8.901151,7.259877,7.8075275,5.6692247
20220918,10.252737,7.7928257,8.648596,5.874399
20220919,11.045411,8.594233,9.363362,6.350333
20220920,10.793719,8.366191,8.99052,6.169238
20220921,11.045411,8.594233,9.363362,6.350333
20220922,11.045411,8.594233,9.363362,6.350333
20220923,10.793719,8.594233,8.99052,6.2755256
20220924,10.793719,8.3454895,8.99052,6.2755256
20220925,10.646239,8.3454895,8.99052,6.1049085
20220926,10.646239,8.366191,8.99052,6.0750766
20220927,10.793719,8.366191,8.99052,6.169238
20220928,10.651095,8.366191,8.99052,6.169238
20220929,10.793719,8.594233,8.99052,6.2755256
20220930,11.045411,8.594233,9.363362,6.350333
20221001,10.793719,8.3454895,8.99052,6.2755256
20221002,4.7398086,3.9259143,4.0380435,2.7911267
20221003,1.7033496,1.5045408,1.6223625,0.97420114
20221004,8.654375,6.914859,7.4945097,5.118091
20221005,10.507546,8.088838,8.897567,6.0750766
20221006,9.631274,7.813527,8.156038,5.755588
20221007,10.326866,8.038976,8.897567,6.0750766
20221008,10.507546,8.018275,8.897567,6.0750766
20221009,3.588395,2.6897988,2.9547503,1.8537095
20221010,8.901979,6.957356,7.7702236,5.2948065
20221011,9.372884,7.2805786,8.238143,5.710479
20221012,10.507546,8.088838,8.897567,6.0750766
20221013,10.507546,8.088838,8.897567,6.0750766
20221014,10.503615,8.366191,8.897567,6.0750766
20221015,10.793719,8.3454895,8.99052,6.2755256
20221016,8.1332,6.0876875,6.651763,4.461104
20221017,9.372884,7.2805786,8.238143,5.49392
20221018,9.126109,6.914859,7.6725397,5.118091
20221019,9.126109,6.957356,7.9482536,5.2948065
20221020,10.425499,8.038976,8.897567,6.0750766
20221021,10.326866,8.038976,8.897567,6.0750766
20221022,10.028607,7.7928257,8.482184,5.874399
20221023,9.382523,7.259877,8.238143,5.710479
20221024,9.372884,7.2805786,8.238143,5.533929
20221025,9.372884,7.2805786,8.238143,5.49392
20221026,10.244819,8.088838,8.897567,6.0750766
20221027,10.244819,8.038976,8.897567,6.0750766
20221028,10.244819,8.038976,8.897567,6.0750766
20221029,10.028607,7.7928257,8.482184,5.874399
20221030,9.631274,7.4720626,8.334071,5.7563357
20221031,10.244819,8.038976,8.897567,6.0750766
20221101,9.549227,7.492764,8.060111,5.710479
20221102,9.372884,7.2805786,8.238143,5.49392
20221103,8.666899,6.560994,7.4372425,4.9755416
20221104,7.7430553,6.2120366,6.7574635,4.461104
20221105,7.0076447,5.9620485,6.1060953,4.461104
20221106,8.180493,6.2618213,7.154106,4.718977
20221107,9.148754,7.2805786,7.7702236,5.492675
20221108,9.549227,7.813527,8.193342,5.755588
20221109,8.666899,7.069284,7.8075275,5.2948065
20221110,9.549227,7.492764,8.193342,5.710479
20221111,9.549227,7.7588983,8.193342,5.755588
20221112,9.0537,6.9366546,7.7702236,5.2948065
20221113,3.8204572,2.7723904,3.1885324,1.878998
20221114,8.666899,6.957356,7.4945097,5.226973
20221115,8.43725,6.914859,7.3917446,5.118091
20221116,8.666899,6.957356,7.748521,5.2948065
20221117,8.913674,7.2805786,7.8075275,5.452666
20221118,8.666899,7.069284,7.8075275,5.2948065
20221119,8.81862,6.9366546,7.8075275,5.2948065
20221120,9.0537,6.83562,7.5318136,5.118091
20221121,8.666899,6.8563213,7.4945097,5.118091
20221122,8.180493,6.371566,6.976076,4.718977
20221123,8.913674,7.2805786,7.8075275,5.6692247
20221124,8.666899,7.069284,7.7702236,5.2948065
20221125,9.314147,7.492764,8.193342,5.710479
20221126,7.1710978,5.9620485,6.0372686,4.461104
20221127,5.603847,4.638682,4.6030354,3.2769527
20221128,5.656308,4.420776,4.6671357,3.2769527
20221129,7.605193,6.2825227,6.9037466,4.718977
20221130,3.951121,3.0940857,3.419444,2.2780476
