일시,광진구,동대문구,성동구,중랑구
20220419,11.23736903138114,9.636307377881858,9.37500014136918,6.527536329253223
20220420,10.447474579655578,8.875755548320234,8.873866431136143,6.147463916938003
20220421,11.605796566375714,9.561244243933677,9.819805661194373,6.62724542892086
20220422,12.235305255403466,10.002172716385498,10.166087091066656,7.160686922040317
20220423,12.07417487224892,8.930058708561221,10.26636450001138,6.671517159951864
20220424,11.928774390218187,8.614453113861575,10.474123099258922,6.511760845282692
20220425,8.769965188169254,7.304336252146848,7.156603807825164,5.189210624229251
20220426,12.068976727387268,10.048980506047647,10.177033442137153,7.20793862178385
20220427,12.058343870069917,10.079709826253879,10.181141231642654,7.156647820324914
20220428,12.177054430527392,10.153165579130533,10.158021914968556,7.18355544268117
20220429,12.576011718700283,10.027412966413005,10.849502900377875,7.384197938948537
20220430,12.75896887136278,9.562922402314019,11.085574629005398,7.430114270605203
20220501,12.768954506401395,9.18805069232072,11.058076391026038,7.12053915240037
20220502,12.4385718102547,10.201209336772921,10.096264073657444,7.234703941422055
20220503,12.153974560363606,10.101006120863994,10.083887938365196,7.223833613584783
20220504,12.641155308042046,10.25741867245806,10.995117724402768,7.54598961121579
20220505,12.34724425328179,10.220585915061676,10.165163930925418,7.284471248675637
20220506,12.199499355132916,9.880835146025868,10.196729802778691,7.265401517465673
20220507,12.399981103557558,9.114909143866011,10.273938538355905,7.068023742191848
20220508,12.010206854719803,9.022968732744078,10.324648729024872,6.83050150813363
20220509,8.540629862604598,7.230081943314241,6.966720551375314,5.130804768920038
20220510,10.570879990163641,9.205331971478051,9.330520135224116,6.5227029176710225
20220511,11.855429413429333,10.120601311321364,9.966931018142398,7.261916684146382
20220512,10.211259095412341,8.48185250309698,8.506715246284068,6.179058692357153
20220513,7.745878208591204,6.533748507433917,6.364349469089827,4.56342127647685
20220514,11.70756755441523,9.047322138444793,10.121809773607808,6.696571916663674
20220515,11.935741841028186,8.92992714720955,10.345815933490238,6.7042029709588435
20220516,12.02737840573452,10.102559931269894,10.024844897451949,7.193361252404541
20220517,11.863429361671482,10.142975957670913,9.926633612063375,7.1560091710044995
20220518,11.841058572237992,10.07210948382079,9.947504458027973,7.292245652739369
20220519,11.882246278207138,10.079486553912082,10.051778060722988,7.24776920435979
20220520,11.965408818943526,9.987181857053184,10.10264715631443,7.355083570370115
20220521,11.547743271186471,8.515502004122286,9.801339346925266,6.759704812399716
20220522,11.886917822394395,8.82978073024215,10.203490446081561,6.686512391274902
20220523,8.913102082386885,7.9553489472972965,7.184128204032506,5.479266156653755
20220524,12.119985176698403,10.245969323252881,10.26536750287411,7.390217231763058
20220525,11.77130719170535,10.112365647654025,9.920230140547872,7.276291215916106
20220526,11.821275821913426,9.993761592459448,10.045356509744785,7.267678795667981
20220527,11.746791959485392,9.969548620985842,10.064133238529465,7.23587867617359
20220528,12.191595631259775,9.24563958019366,10.25360736619747,7.163621498339434
20220529,11.69149644458035,9.105017684105754,10.104907315523098,6.814156049635121
20220530,11.107283180289745,9.769809669863388,9.232596220123389,6.923934790488213
20220531,11.060934052888022,9.695998396818624,9.112021550129837,6.527825813224412
20220601,11.198169040026738,9.64805487205447,9.01483410675924,6.595907861274611
20220602,11.043319867957116,9.492305568648803,9.204309662247123,6.7205048765313204
20220603,11.142197738888486,9.410027274008526,9.211039812283202,6.685402112631564
20220604,11.413728599054446,8.706370940740861,9.504738628868443,6.727811019398215
20220605,10.956074262222668,8.18702664881003,8.929905034975286,6.142780359588024
20220606,5.287804581893513,4.467850866792836,4.164492896713265,2.952522962996727
20220607,3.722569806279522,3.2932622921960992,2.939695247890408,2.296176451760906
20220608,12.053965722981564,10.01156830355192,10.167929140263103,7.432524746730839
20220609,12.066942087928545,10.606860575802852,10.389014702965724,7.47086091259325
20220610,11.395512544501969,9.952825488735387,9.596699611741505,7.243954134543152
20220611,11.657307502053051,8.962598232076807,9.979889482788309,6.816987109389726
20220612,11.705962702581127,9.120866334572604,10.042729450338118,6.800464740159955
20220613,11.496138019317051,10.006475168824869,9.743607767961366,7.171681205596833
20220614,10.971474161898703,9.742686662918619,8.970189775206862,6.809481858503111
20220615,11.445734360447666,9.820989962166928,9.272988153964365,7.024517947817974
20220616,10.770425584879572,9.410884898161358,8.888580513268835,6.360724564475985
20220617,10.931594985170987,9.37922595498884,8.951140879987353,6.347778774991412
20220618,11.131304659554086,8.367772061155152,8.884078565455596,6.527944354551831
20220619,11.472572256539049,8.475304988722096,9.287313814423783,6.568309302014736
20220620,11.588645986511768,9.883805858464067,9.714260216428736,6.969421754597843
20220621,10.874603193962463,9.599862735173794,8.862098361189533,6.408072187727238
20220622,10.885449500603944,9.682647748775656,8.881262320981177,6.468742294691533
20220623,10.703879067867568,9.427815781181813,8.922699570651366,6.338152966166913
20220624,8.963814101711858,7.201758771943868,7.0504152993901394,5.241219378262001
20220625,10.733356383420798,7.913063021869712,8.78605919117137,6.159937823682432
20220626,7.2891428977493415,5.80912057261364,6.240531917982151,4.4752330378163165
20220627,11.94206029421647,10.105520252608699,10.180942595362946,7.2807559020890285
20220628,11.871030953238629,10.173360351961414,10.093008599640992,7.276458721436378
20220629,11.396095069310162,9.731904019977858,9.296587204599392,6.989492658342573
20220630,10.854796657748745,9.685778231496391,9.030269428672018,6.794241232997129
20220701,10.702310348749599,9.100660107642375,9.154284925526461,6.53781810226702
20220702,3.838950390912793,3.227939670785166,2.872038189192042,2.5001520297657827
20220703,5.647116091686176,4.707390531128958,4.576768159984214,3.6251142041025637
20220704,11.338372727685273,10.080593301031547,9.395055778214772,7.053573814925656
20220705,11.687313772452825,10.541200779921278,10.191659571294737,7.37699580542033
20220706,8.202027524476517,7.232083338359471,6.785943239837409,4.951067241290623
20220707,5.321707105737415,4.71825229091276,4.3713171306210015,3.3332221358576146
20220708,8.42992586493049,7.066220007046352,6.901943780099176,5.109206780648435
20220709,5.932025408526848,4.866772913811437,4.7654109731781595,3.704301828112927
20220710,2.6898447982934135,2.0962747861202167,2.06629689154417,1.596477610176899
20220711,10.835594200160855,9.543238400893838,9.21309367704858,6.562414508653248
20220712,10.754754970642672,9.872870724552344,9.063995953946256,6.829339212958941
20220713,11.147237430847309,9.814559719871518,9.198569451636313,7.091367412325133
20220714,10.423839045905089,9.118882235948078,8.842011232921497,6.4837419704653
20220715,4.440938850672255,3.3997384193439775,3.49535224121866,2.4275027914806397
20220716,6.693785835271381,5.619632474214623,5.459280697940628,4.30260759848311
20220717,7.884171402467165,6.604370189508925,6.348860252431123,4.866764425261182
20220718,10.589063814357612,8.955379221898744,9.000673968449746,6.31052125267992
20220719,10.819114744867155,9.739244188633046,8.981375189327856,6.578447154077758
20220720,10.478543133115242,9.042830117363971,8.520476363394755,6.438797117229203
20220721,10.635758691645758,9.198508174019986,8.87654540506574,6.462263409605485
20220722,10.432054316821084,8.800655319382638,8.612582509018097,6.224748733380594
20220723,2.6514447543192423,2.1686869130635578,1.9694017132191135,1.673356286914117
20220724,8.072870934888504,6.242211719337053,6.475824052171653,4.6566437590835275
20220725,10.712030922552664,8.987278146127805,8.753755410562007,6.300078875430999
20220726,10.71009499708365,9.175846294810881,8.677083624633015,6.273713975363511
20220727,9.065760775078699,7.873811927452828,7.161997949329441,5.562054983806961
20220728,5.428788254981369,4.422592655057636,4.504785094586193,3.244497702305141
20220729,11.658610010850445,10.172148517706688,10.045687273876077,7.0864416727818345
20220730,11.277000198316015,8.722420794786464,9.176506954055348,6.687586989466265
20220731,6.9019486206344025,5.472008405406694,5.292029094197172,4.216178774084706
20220801,10.382084975314447,8.994780166563661,8.66940610179658,6.388329248300937
20220802,10.895112740205022,9.682140486160481,8.849852360031544,6.5110496014139825
20220803,10.711106184140183,9.107935484652709,8.709811402845675,6.363149730295404
20220804,10.484169805836231,9.083204103998716,8.555449576203767,6.327718249099657
20220805,10.769392266960669,9.033405569945717,8.864607934101281,6.41111993924846
20220806,8.484835839130577,6.847113727131467,6.977828075542265,5.405929183506367
20220807,10.052832399416758,7.828768091048269,8.180454013768578,5.963668111401321
20220808,10.931969235815432,9.43518370584213,8.888680509932328,6.348847898970117
20220809,9.672277701639526,8.476078992777575,8.083598065708937,5.993524103211057
20220810,7.312608702971665,6.69476190713179,6.066227035642576,4.610478455025858
20220811,11.075293480533984,9.711294468878537,9.381743473968385,6.7247248257299415
20220812,11.9179335399244,10.070822541264533,10.215320599247198,7.2056098719403625
20220813,11.546834882954737,9.073730032185862,9.92885145564965,6.7193873665499115
20220814,7.822719347505194,6.282051839043248,6.251209898548778,4.430866001081233
20220815,1.8325682637013239,1.6036356351255125,1.2385876382030963,1.1018768639402605
20220816,10.377073053748056,8.48284823893162,8.676985049916004,5.930526587826473
20220817,10.893261569368255,9.177229288867066,9.227155084243165,6.34576180351027
20220818,12.00987990306637,10.346296983062604,10.093104115110213,7.235185749133964
20220819,11.411114570410756,9.641268215347367,9.528113058122338,6.636331458820067
20220820,2.627236180020984,2.074338895162726,2.0703472918043664,1.5954235802345722
20220821,9.588192585315163,6.903617150900128,8.05271342502762,5.498969919696713
20220822,11.386147771826538,9.718740076508379,9.375238880123366,6.658666899214714
20220823,5.998458522291046,5.320417160917515,4.819531916911697,3.6955738579774935
20220824,4.047310868956365,3.384384717751722,3.0600197555028434,2.338912850918016
20220825,13.045487578364702,10.759291828776716,10.90473624142191,7.537382782218249
20220826,12.886253662971564,10.684418817157674,10.824087872031189,7.55151193061419
20220827,12.113422959819836,9.169612044233647,10.436014803495144,6.830434444757695
20220828,7.259756331536401,5.278737847053885,5.9556402957689105,4.301571498712606
20220829,12.461924227771137,10.173571816771076,10.591195210146687,7.174975794868766
20220830,11.334539159737341,9.688595372403345,9.236719063792577,6.630321555300074
20220831,12.865603892963588,10.750823426074158,10.900081806818385,7.614503916766956
20220901,13.03340146211301,10.841842957996843,10.872978940723362,7.663084035734113
20220902,12.902766651782056,10.674666726370834,10.925892526036174,7.6389682314355785
20220903,12.977901564214438,9.587505260078277,10.921398330867566,7.316059236766215
20220904,12.856890232387375,9.272506255610283,10.918219142804206,7.006509811360812
20220905,10.581147022848718,8.853892350641924,8.61751641588861,6.1791832322589375
20220906,8.171337078025068,7.131255775869028,6.401787697750957,5.016716937733223
20220907,12.343276107890414,10.270906062315243,10.411145725657361,7.295686581825304
20220908,12.790860872544442,10.770036432323733,10.762734947886626,7.537744608056609
20220909,12.827178186717285,10.17818545065887,10.808602480854312,7.494026433289998
20220910,9.861912519795425,6.974343788327284,8.332025642513553,5.6814147099714
20220911,5.671639634575509,4.427300691211116,4.6179466092385955,3.502076246131427
20220912,12.452680765978723,10.246041171507816,10.699433290297153,7.221412755881809
20220913,12.812057100571,10.73834574571281,10.819936767878211,7.516799614099682
20220914,12.959378450611732,10.733044922098966,10.869242317336806,7.601314941693577
20220915,13.103832251803901,10.776287617564417,10.886773751215234,7.685227528994171
20220916,13.167728210958305,10.613106858164121,10.92559905931674,7.712347681335399
20220917,12.865687942800747,9.721771385321324,11.065459622587055,7.48894552198882
20220918,12.70856830708458,9.554595538861784,11.125117846177305,7.162646982421528
20220919,7.437208683975004,6.097428804005446,6.114158550004849,4.3731806684061345
20220920,12.159443506123324,10.179911697377047,10.008789749215582,7.213928484183549
20220921,12.801815671018677,10.695631578617832,10.855560549817723,7.766405086800327
20220922,12.971620252631796,10.706842753733158,10.816569658267426,7.672643034235959
20220923,12.83095279709543,10.595787783373098,11.08919220500211,7.620166863850889
20220924,11.94772324603712,9.00130047905278,10.333895506346764,6.81941904116629
20220925,12.421560412391653,9.232601233839874,10.329655555945148,7.053077053730823
20220926,12.406187099410609,10.369259729084659,9.8825342375129,7.174094711644194
20220927,7.753746870116918,6.7157356763880465,6.140762090119706,4.418073229972213
20220928,12.055810660698821,10.217664248326393,9.94337870634905,7.15157348383792
20220929,12.200511580960834,10.00682967530101,9.921878432200383,7.076927989119215
20220930,11.284638721647156,9.318314805659046,9.063331859720142,6.573479879275348
20221001,5.4406477105232645,4.612425719407874,4.419667544178268,3.598701345383911
20221002,10.195092935013987,7.611603580949419,8.678208587333495,5.92739542723686
20221003,10.433731010106856,8.795859034067764,8.632332801477663,6.270776350498017
20221004,11.152869773976063,9.428983561797764,9.193204270958365,6.4806054588032325
20221005,10.946581104296182,9.182107228095052,9.028994071793752,6.410080070676961
20221006,8.972872977653367,7.623717987132082,7.254765355727764,5.416835542147057
20221007,11.527761775143473,9.392212760331637,9.458969865920107,6.629794288806018
20221008,11.364913683989993,8.188996409037047,9.178644887218239,6.626946135838407
20221009,10.906336456037879,8.060939041323435,9.169639628183598,6.170537641542852
20221010,7.85504553913809,6.900046293044954,6.151304119520629,4.688638097204096
20221011,3.2647966503876065,2.906179383364551,2.500693406871032,1.9480912091547904
20221012,8.204372255877367,7.092963131224553,6.6935246813053215,4.974532877375055
20221013,10.914436803511755,8.97059872777332,9.047503103630852,6.249391353475545
20221014,11.106003098391824,9.190254362032718,9.18743904025624,6.4355278411624495
20221015,10.673538442620425,7.688578300726465,8.780866020668828,6.092537324713358
20221016,9.474070282697744,6.986607146196062,7.87353545987915,5.570968691808265
20221017,10.888286550306336,8.879918642577124,9.020828964134436,6.284947314580606
20221018,8.32383824510189,7.211209726378811,6.8086962763803145,5.059107085453319
20221019,10.740093054421603,8.90953668708925,8.932837354726407,6.2267903975901975
20221020,11.048744589118447,9.334460366111612,9.099807536829134,6.385793648635482
20221021,11.091974501565245,9.198310973976422,9.212489133609012,6.446273064053588
20221022,10.077405738611576,7.6717739756126955,8.079086427329084,5.949066349148914
20221023,9.531772399384016,7.100968429843313,8.034414752233516,5.558134084929222
20221024,10.352374198364693,8.736246100137558,8.536144058888649,5.966747283626372
20221025,10.279011252146764,8.825172488140717,8.505825256488752,6.202861447050233
20221026,9.573006803062738,8.025856693956857,7.736929037299834,5.5523195564628995
20221027,10.925402672201551,8.962551024509478,9.025597165867742,6.252892025622528
20221028,10.964559688217074,8.768337626905502,9.024525457692432,6.376132401573205
20221029,9.041381568919922,6.7664114872800925,7.1927196903298505,5.377159110530782
20221030,7.59441575718272,5.830632692315971,6.265224480988405,4.452830895767621
20221031,9.635870049382063,8.031341782454376,7.763932535010268,5.560679810792794
20221101,8.413098009836098,7.205609575431411,6.925862491591318,5.2159339646672604
20221102,7.059096744134552,6.055469392480422,5.53589424668744,4.302154758534933
20221103,7.979687683988218,6.876160741290559,6.466587823230531,4.7621821304009835
20221104,8.568070688004148,7.092204379602266,7.016370885895839,5.140133248898545
20221105,6.331466891808651,5.455699304590986,5.03593460410379,4.042097620355767
20221106,8.926820164311163,6.4797618825731,7.318674074417233,5.240229790695222
20221107,9.058609003018404,7.606463430947758,7.1071980805827515,5.324867627527146
20221108,10.308165112818939,8.77246486828323,8.564369565948256,6.197822362073155
20221109,9.069563896516854,7.466462642038349,7.273416993694097,5.299856837905889
20221110,4.869388355650139,3.9075153904047797,3.730440051691496,2.712144846572248
20221111,7.462382500563367,6.358687413161634,6.1908992088932155,4.515199611472053
20221112,6.45443601666038,5.3365862949571605,5.135405883894605,4.033135864413817
20221113,4.930090925376204,3.822166061985312,3.894516033366474,2.844470990145985
20221114,8.448045834984786,7.064670827424624,7.045566082231965,5.126033410504132
20221115,6.11229667592967,5.3256185552587,4.846589088282013,3.6322012160524695
20221116,6.114637049202251,5.249089006717425,4.78435692845093,3.4985310306245823
20221117,5.505189106148397,4.917650422068112,4.36909357261816,3.183634069829897
20221118,5.719995999801571,4.868903269035558,4.525097451058767,3.1780620240628883
20221119,4.792449200317626,3.686035830797393,3.684953604055308,2.701974049967117
20221120,4.521617272800373,3.4789446378194437,3.5628174921973224,2.632571405245292
20221121,6.103766539442609,5.288869940405679,4.7958434236631,3.5636081824834327
20221122,6.008348191409725,4.881664882232071,4.823301626698628,3.2088023509150903
20221123,5.561288389621786,4.827132931958733,4.381153522584876,3.177982973037584
20221124,6.041678852819284,5.138426455142737,4.788179748777914,3.313284507961866
20221125,4.335356078921299,3.3069801003001085,3.391344949506687,2.3582422378920387
20221126,5.123432550384066,4.088865209110462,4.097893389516006,2.9100133962926464
20221127,4.704369141306804,3.70097894026939,3.642135339808671,2.755655871482445
20221128,6.039279168597976,5.222281351308688,4.898102808997361,3.4244478922546957
20221129,6.461721437865615,5.767534620390788,5.445780762569921,3.848337024994901
20221130,5.245438314147571,4.647389287618523,4.240617695703537,3.0772670143751415
